performance_id,piece_id,source,split,midi_perfm,annot_file,feature_file,performance_MIDI_external
S_793,184,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/5/LiC02M.mid,../../asap-dataset/Chopin/Etudes_op_10/5/LiC02M_annotations.txt,PM2S_workspace\S_793.pkl,{ASAP}/Chopin/Etudes_op_10/5/LiC02M.mid
S_794,184,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/5/Rozanski03.mid,../../asap-dataset/Chopin/Etudes_op_10/5/Rozanski03_annotations.txt,PM2S_workspace\S_794.pkl,{ASAP}/Chopin/Etudes_op_10/5/Rozanski03.mid
S_795,184,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/5/Tario02.mid,../../asap-dataset/Chopin/Etudes_op_10/5/Tario02_annotations.txt,PM2S_workspace\S_795.pkl,{ASAP}/Chopin/Etudes_op_10/5/Tario02.mid
S_796,184,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/5/USHIKI03.mid,../../asap-dataset/Chopin/Etudes_op_10/5/USHIKI03_annotations.txt,PM2S_workspace\S_796.pkl,{ASAP}/Chopin/Etudes_op_10/5/USHIKI03.mid
S_797,184,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/5/ZhangW03M.mid,../../asap-dataset/Chopin/Etudes_op_10/5/ZhangW03M_annotations.txt,PM2S_workspace\S_797.pkl,{ASAP}/Chopin/Etudes_op_10/5/ZhangW03M.mid
S_798,185,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/7/ChenL02.mid,../../asap-dataset/Chopin/Etudes_op_10/7/ChenL02_annotations.txt,PM2S_workspace\S_798.pkl,{ASAP}/Chopin/Etudes_op_10/7/ChenL02.mid
S_799,185,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/7/Namirovsky02.mid,../../asap-dataset/Chopin/Etudes_op_10/7/Namirovsky02_annotations.txt,PM2S_workspace\S_799.pkl,{ASAP}/Chopin/Etudes_op_10/7/Namirovsky02.mid
S_800,185,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/7/SINKEV03.mid,../../asap-dataset/Chopin/Etudes_op_10/7/SINKEV03_annotations.txt,PM2S_workspace\S_800.pkl,{ASAP}/Chopin/Etudes_op_10/7/SINKEV03.mid
S_801,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/BENABD02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/BENABD02_annotations.txt,PM2S_workspace\S_801.pkl,{ASAP}/Chopin/Etudes_op_10/8/BENABD02.mid
S_802,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Benabdallah02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Benabdallah02_annotations.txt,PM2S_workspace\S_802.pkl,{ASAP}/Chopin/Etudes_op_10/8/Benabdallah02.mid
S_803,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/CHOE01.mid,../../asap-dataset/Chopin/Etudes_op_10/8/CHOE01_annotations.txt,PM2S_workspace\S_803.pkl,{ASAP}/Chopin/Etudes_op_10/8/CHOE01.mid
S_804,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/ChenJie03.mid,../../asap-dataset/Chopin/Etudes_op_10/8/ChenJie03_annotations.txt,PM2S_workspace\S_804.pkl,{ASAP}/Chopin/Etudes_op_10/8/ChenJie03.mid
S_805,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/FONG02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/FONG02_annotations.txt,PM2S_workspace\S_805.pkl,{ASAP}/Chopin/Etudes_op_10/8/FONG02.mid
S_806,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Georgieva03.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Georgieva03_annotations.txt,PM2S_workspace\S_806.pkl,{ASAP}/Chopin/Etudes_op_10/8/Georgieva03.mid
S_807,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/IVLEVA02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/IVLEVA02_annotations.txt,PM2S_workspace\S_807.pkl,{ASAP}/Chopin/Etudes_op_10/8/IVLEVA02.mid
S_808,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Kwok02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Kwok02_annotations.txt,PM2S_workspace\S_808.pkl,{ASAP}/Chopin/Etudes_op_10/8/Kwok02.mid
S_809,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/KyykhynenT09M.mid,../../asap-dataset/Chopin/Etudes_op_10/8/KyykhynenT09M_annotations.txt,PM2S_workspace\S_809.pkl,{ASAP}/Chopin/Etudes_op_10/8/KyykhynenT09M.mid
S_810,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/LeeEunjin02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/LeeEunjin02_annotations.txt,PM2S_workspace\S_810.pkl,{ASAP}/Chopin/Etudes_op_10/8/LeeEunjin02.mid
S_811,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/LeeHwakyu02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/LeeHwakyu02_annotations.txt,PM2S_workspace\S_811.pkl,{ASAP}/Chopin/Etudes_op_10/8/LeeHwakyu02.mid
S_812,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/LeeJisun02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/LeeJisun02_annotations.txt,PM2S_workspace\S_812.pkl,{ASAP}/Chopin/Etudes_op_10/8/LeeJisun02.mid
S_813,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/LiuLangning02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/LiuLangning02_annotations.txt,PM2S_workspace\S_813.pkl,{ASAP}/Chopin/Etudes_op_10/8/LiuLangning02.mid
S_814,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Lou03M.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Lou03M_annotations.txt,PM2S_workspace\S_814.pkl,{ASAP}/Chopin/Etudes_op_10/8/Lou03M.mid
S_815,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/LuEric03M.mid,../../asap-dataset/Chopin/Etudes_op_10/8/LuEric03M_annotations.txt,PM2S_workspace\S_815.pkl,{ASAP}/Chopin/Etudes_op_10/8/LuEric03M.mid
S_816,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Masycheva02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Masycheva02_annotations.txt,PM2S_workspace\S_816.pkl,{ASAP}/Chopin/Etudes_op_10/8/Masycheva02.mid
S_817,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,../../asap-dataset/Chopin/Etudes_op_10/8/MiyashitaM05M_annotations.txt,PM2S_workspace\S_817.pkl,{ASAP}/Chopin/Etudes_op_10/8/MiyashitaM05M.mid
S_818,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/ParkH02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/ParkH02_annotations.txt,PM2S_workspace\S_818.pkl,{ASAP}/Chopin/Etudes_op_10/8/ParkH02.mid
S_819,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Rizikov03M.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Rizikov03M_annotations.txt,PM2S_workspace\S_819.pkl,{ASAP}/Chopin/Etudes_op_10/8/Rizikov03M.mid
S_820,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/SCHU03.mid,../../asap-dataset/Chopin/Etudes_op_10/8/SCHU03_annotations.txt,PM2S_workspace\S_820.pkl,{ASAP}/Chopin/Etudes_op_10/8/SCHU03.mid
S_821,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Sekino03.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Sekino03_annotations.txt,PM2S_workspace\S_821.pkl,{ASAP}/Chopin/Etudes_op_10/8/Sekino03.mid
S_822,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Shilyaev02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Shilyaev02_annotations.txt,PM2S_workspace\S_822.pkl,{ASAP}/Chopin/Etudes_op_10/8/Shilyaev02.mid
S_823,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Soukhovetski02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Soukhovetski02_annotations.txt,PM2S_workspace\S_823.pkl,{ASAP}/Chopin/Etudes_op_10/8/Soukhovetski02.mid
S_824,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Tak02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Tak02_annotations.txt,PM2S_workspace\S_824.pkl,{ASAP}/Chopin/Etudes_op_10/8/Tak02.mid
S_825,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Tetzloff02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Tetzloff02_annotations.txt,PM2S_workspace\S_825.pkl,{ASAP}/Chopin/Etudes_op_10/8/Tetzloff02.mid
S_826,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Tetzloff07M.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Tetzloff07M_annotations.txt,PM2S_workspace\S_826.pkl,{ASAP}/Chopin/Etudes_op_10/8/Tetzloff07M.mid
S_827,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/YOU02.mid,../../asap-dataset/Chopin/Etudes_op_10/8/YOU02_annotations.txt,PM2S_workspace\S_827.pkl,{ASAP}/Chopin/Etudes_op_10/8/YOU02.mid
S_828,186,ASAP,train,../../asap-dataset/Chopin/Etudes_op_10/8/Zhou03M.mid,../../asap-dataset/Chopin/Etudes_op_10/8/Zhou03M_annotations.txt,PM2S_workspace\S_828.pkl,{ASAP}/Chopin/Etudes_op_10/8/Zhou03M.mid
S_829,187,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/1/Erice03.mid,../../asap-dataset/Chopin/Etudes_op_25/1/Erice03_annotations.txt,PM2S_workspace\S_829.pkl,{ASAP}/Chopin/Etudes_op_25/1/Erice03.mid
S_830,187,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/1/LeeN03M.mid,../../asap-dataset/Chopin/Etudes_op_25/1/LeeN03M_annotations.txt,PM2S_workspace\S_830.pkl,{ASAP}/Chopin/Etudes_op_25/1/LeeN03M.mid
S_831,187,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/1/TongB02M.mid,../../asap-dataset/Chopin/Etudes_op_25/1/TongB02M_annotations.txt,PM2S_workspace\S_831.pkl,{ASAP}/Chopin/Etudes_op_25/1/TongB02M.mid
S_832,187,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/1/TuanS04M.mid,../../asap-dataset/Chopin/Etudes_op_25/1/TuanS04M_annotations.txt,PM2S_workspace\S_832.pkl,{ASAP}/Chopin/Etudes_op_25/1/TuanS04M.mid
S_833,187,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/1/Wong03M.mid,../../asap-dataset/Chopin/Etudes_op_25/1/Wong03M_annotations.txt,PM2S_workspace\S_833.pkl,{ASAP}/Chopin/Etudes_op_25/1/Wong03M.mid
S_834,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/Ahn02.mid,../../asap-dataset/Chopin/Etudes_op_25/10/Ahn02_annotations.txt,PM2S_workspace\S_834.pkl,{ASAP}/Chopin/Etudes_op_25/10/Ahn02.mid
S_835,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/DANILO02.mid,../../asap-dataset/Chopin/Etudes_op_25/10/DANILO02_annotations.txt,PM2S_workspace\S_835.pkl,{ASAP}/Chopin/Etudes_op_25/10/DANILO02.mid
S_836,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/Goh01.mid,../../asap-dataset/Chopin/Etudes_op_25/10/Goh01_annotations.txt,PM2S_workspace\S_836.pkl,{ASAP}/Chopin/Etudes_op_25/10/Goh01.mid
S_837,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/Guo02M.mid,../../asap-dataset/Chopin/Etudes_op_25/10/Guo02M_annotations.txt,PM2S_workspace\S_837.pkl,{ASAP}/Chopin/Etudes_op_25/10/Guo02M.mid
S_838,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/KorchinskayaKogan03.mid,../../asap-dataset/Chopin/Etudes_op_25/10/KorchinskayaKogan03_annotations.txt,PM2S_workspace\S_838.pkl,{ASAP}/Chopin/Etudes_op_25/10/KorchinskayaKogan03.mid
S_839,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/McNamara03.mid,../../asap-dataset/Chopin/Etudes_op_25/10/McNamara03_annotations.txt,PM2S_workspace\S_839.pkl,{ASAP}/Chopin/Etudes_op_25/10/McNamara03.mid
S_840,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/Ozel05M.mid,../../asap-dataset/Chopin/Etudes_op_25/10/Ozel05M_annotations.txt,PM2S_workspace\S_840.pkl,{ASAP}/Chopin/Etudes_op_25/10/Ozel05M.mid
S_841,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/Shelest01.mid,../../asap-dataset/Chopin/Etudes_op_25/10/Shelest01_annotations.txt,PM2S_workspace\S_841.pkl,{ASAP}/Chopin/Etudes_op_25/10/Shelest01.mid
S_842,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/Shybayeva01.mid,../../asap-dataset/Chopin/Etudes_op_25/10/Shybayeva01_annotations.txt,PM2S_workspace\S_842.pkl,{ASAP}/Chopin/Etudes_op_25/10/Shybayeva01.mid
S_843,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/WangA03M.mid,../../asap-dataset/Chopin/Etudes_op_25/10/WangA03M_annotations.txt,PM2S_workspace\S_843.pkl,{ASAP}/Chopin/Etudes_op_25/10/WangA03M.mid
S_844,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/Zagalskaia03.mid,../../asap-dataset/Chopin/Etudes_op_25/10/Zagalskaia03_annotations.txt,PM2S_workspace\S_844.pkl,{ASAP}/Chopin/Etudes_op_25/10/Zagalskaia03.mid
S_845,188,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/10/Zhao02.mid,../../asap-dataset/Chopin/Etudes_op_25/10/Zhao02_annotations.txt,PM2S_workspace\S_845.pkl,{ASAP}/Chopin/Etudes_op_25/10/Zhao02.mid
S_846,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/ChenS02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/ChenS02_annotations.txt,PM2S_workspace\S_846.pkl,{ASAP}/Chopin/Etudes_op_25/11/ChenS02.mid
S_847,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Gorucan02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Gorucan02_annotations.txt,PM2S_workspace\S_847.pkl,{ASAP}/Chopin/Etudes_op_25/11/Gorucan02.mid
S_848,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Guzman04.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Guzman04_annotations.txt,PM2S_workspace\S_848.pkl,{ASAP}/Chopin/Etudes_op_25/11/Guzman04.mid
S_849,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/HouMiao_2009_02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/HouMiao_2009_02_annotations.txt,PM2S_workspace\S_849.pkl,{ASAP}/Chopin/Etudes_op_25/11/HouMiao_2009_02.mid
S_850,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Huang02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Huang02_annotations.txt,PM2S_workspace\S_850.pkl,{ASAP}/Chopin/Etudes_op_25/11/Huang02.mid
S_851,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/KOLESO02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/KOLESO02_annotations.txt,PM2S_workspace\S_851.pkl,{ASAP}/Chopin/Etudes_op_25/11/KOLESO02.mid
S_852,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/KimSuyeon03M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/KimSuyeon03M_annotations.txt,PM2S_workspace\S_852.pkl,{ASAP}/Chopin/Etudes_op_25/11/KimSuyeon03M.mid
S_853,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Kochetkova02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Kochetkova02_annotations.txt,PM2S_workspace\S_853.pkl,{ASAP}/Chopin/Etudes_op_25/11/Kochetkova02.mid
S_854,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Kociuban02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Kociuban02_annotations.txt,PM2S_workspace\S_854.pkl,{ASAP}/Chopin/Etudes_op_25/11/Kociuban02.mid
S_855,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/KyykhynenT10M_annotations.txt,PM2S_workspace\S_855.pkl,{ASAP}/Chopin/Etudes_op_25/11/KyykhynenT10M.mid
S_856,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/LeeKoeun02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/LeeKoeun02_annotations.txt,PM2S_workspace\S_856.pkl,{ASAP}/Chopin/Etudes_op_25/11/LeeKoeun02.mid
S_857,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Lisiecki07M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Lisiecki07M_annotations.txt,PM2S_workspace\S_857.pkl,{ASAP}/Chopin/Etudes_op_25/11/Lisiecki07M.mid
S_858,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/MiyashitaM03M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/MiyashitaM03M_annotations.txt,PM2S_workspace\S_858.pkl,{ASAP}/Chopin/Etudes_op_25/11/MiyashitaM03M.mid
S_859,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Richardson_2013_08M_annotations.txt,PM2S_workspace\S_859.pkl,{ASAP}/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid
S_860,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Richardson_2015_03M_annotations.txt,PM2S_workspace\S_860.pkl,{ASAP}/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid
S_861,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Seo02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Seo02_annotations.txt,PM2S_workspace\S_861.pkl,{ASAP}/Chopin/Etudes_op_25/11/Seo02.mid
S_862,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Sham02M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Sham02M_annotations.txt,PM2S_workspace\S_862.pkl,{ASAP}/Chopin/Etudes_op_25/11/Sham02M.mid
S_863,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Shychko03M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Shychko03M_annotations.txt,PM2S_workspace\S_863.pkl,{ASAP}/Chopin/Etudes_op_25/11/Shychko03M.mid
S_864,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Song02M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Song02M_annotations.txt,PM2S_workspace\S_864.pkl,{ASAP}/Chopin/Etudes_op_25/11/Song02M.mid
S_865,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/SunJay03.mid,../../asap-dataset/Chopin/Etudes_op_25/11/SunJay03_annotations.txt,PM2S_workspace\S_865.pkl,{ASAP}/Chopin/Etudes_op_25/11/SunJay03.mid
S_866,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Tan03.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Tan03_annotations.txt,PM2S_workspace\S_866.pkl,{ASAP}/Chopin/Etudes_op_25/11/Tan03.mid
S_867,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/Tang03.mid,../../asap-dataset/Chopin/Etudes_op_25/11/Tang03_annotations.txt,PM2S_workspace\S_867.pkl,{ASAP}/Chopin/Etudes_op_25/11/Tang03.mid
S_868,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/WangA02M.mid,../../asap-dataset/Chopin/Etudes_op_25/11/WangA02M_annotations.txt,PM2S_workspace\S_868.pkl,{ASAP}/Chopin/Etudes_op_25/11/WangA02M.mid
S_869,189,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/11/WangV02.mid,../../asap-dataset/Chopin/Etudes_op_25/11/WangV02_annotations.txt,PM2S_workspace\S_869.pkl,{ASAP}/Chopin/Etudes_op_25/11/WangV02.mid
S_870,190,ASAP,valid,../../asap-dataset/Chopin/Etudes_op_25/12/Atzinger03.mid,../../asap-dataset/Chopin/Etudes_op_25/12/Atzinger03_annotations.txt,PM2S_workspace\S_870.pkl,{ASAP}/Chopin/Etudes_op_25/12/Atzinger03.mid
S_871,190,ASAP,valid,../../asap-dataset/Chopin/Etudes_op_25/12/BorickC04M.mid,../../asap-dataset/Chopin/Etudes_op_25/12/BorickC04M_annotations.txt,PM2S_workspace\S_871.pkl,{ASAP}/Chopin/Etudes_op_25/12/BorickC04M.mid
S_872,190,ASAP,valid,../../asap-dataset/Chopin/Etudes_op_25/12/Golubeva02.mid,../../asap-dataset/Chopin/Etudes_op_25/12/Golubeva02_annotations.txt,PM2S_workspace\S_872.pkl,{ASAP}/Chopin/Etudes_op_25/12/Golubeva02.mid
S_873,190,ASAP,valid,../../asap-dataset/Chopin/Etudes_op_25/12/HouKimberly03M.mid,../../asap-dataset/Chopin/Etudes_op_25/12/HouKimberly03M_annotations.txt,PM2S_workspace\S_873.pkl,{ASAP}/Chopin/Etudes_op_25/12/HouKimberly03M.mid
S_874,190,ASAP,valid,../../asap-dataset/Chopin/Etudes_op_25/12/KWON03.mid,../../asap-dataset/Chopin/Etudes_op_25/12/KWON03_annotations.txt,PM2S_workspace\S_874.pkl,{ASAP}/Chopin/Etudes_op_25/12/KWON03.mid
S_875,190,ASAP,valid,../../asap-dataset/Chopin/Etudes_op_25/12/Kunz03.mid,../../asap-dataset/Chopin/Etudes_op_25/12/Kunz03_annotations.txt,PM2S_workspace\S_875.pkl,{ASAP}/Chopin/Etudes_op_25/12/Kunz03.mid
S_876,190,ASAP,valid,../../asap-dataset/Chopin/Etudes_op_25/12/LuA04M.mid,../../asap-dataset/Chopin/Etudes_op_25/12/LuA04M_annotations.txt,PM2S_workspace\S_876.pkl,{ASAP}/Chopin/Etudes_op_25/12/LuA04M.mid
S_877,190,ASAP,valid,../../asap-dataset/Chopin/Etudes_op_25/12/Meek01.mid,../../asap-dataset/Chopin/Etudes_op_25/12/Meek01_annotations.txt,PM2S_workspace\S_877.pkl,{ASAP}/Chopin/Etudes_op_25/12/Meek01.mid
S_878,190,ASAP,valid,../../asap-dataset/Chopin/Etudes_op_25/12/Yang03.mid,../../asap-dataset/Chopin/Etudes_op_25/12/Yang03_annotations.txt,PM2S_workspace\S_878.pkl,{ASAP}/Chopin/Etudes_op_25/12/Yang03.mid
S_879,191,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/2/Karpeyev02.mid,../../asap-dataset/Chopin/Etudes_op_25/2/Karpeyev02_annotations.txt,PM2S_workspace\S_879.pkl,{ASAP}/Chopin/Etudes_op_25/2/Karpeyev02.mid
S_880,193,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/4/Taverna02.mid,../../asap-dataset/Chopin/Etudes_op_25/4/Taverna02_annotations.txt,PM2S_workspace\S_880.pkl,{ASAP}/Chopin/Etudes_op_25/4/Taverna02.mid
S_881,193,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/4/UENO02.mid,../../asap-dataset/Chopin/Etudes_op_25/4/UENO02_annotations.txt,PM2S_workspace\S_881.pkl,{ASAP}/Chopin/Etudes_op_25/4/UENO02.mid
S_882,194,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/5/Levitsky10M.mid,../../asap-dataset/Chopin/Etudes_op_25/5/Levitsky10M_annotations.txt,PM2S_workspace\S_882.pkl,{ASAP}/Chopin/Etudes_op_25/5/Levitsky10M.mid
S_883,194,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/5/OUSSET02.mid,../../asap-dataset/Chopin/Etudes_op_25/5/OUSSET02_annotations.txt,PM2S_workspace\S_883.pkl,{ASAP}/Chopin/Etudes_op_25/5/OUSSET02.mid
S_884,195,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/8/DeTurck02.mid,../../asap-dataset/Chopin/Etudes_op_25/8/DeTurck02_annotations.txt,PM2S_workspace\S_884.pkl,{ASAP}/Chopin/Etudes_op_25/8/DeTurck02.mid
S_885,195,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/8/MORET03.mid,../../asap-dataset/Chopin/Etudes_op_25/8/MORET03_annotations.txt,PM2S_workspace\S_885.pkl,{ASAP}/Chopin/Etudes_op_25/8/MORET03.mid
S_886,195,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/8/SOLOM03.mid,../../asap-dataset/Chopin/Etudes_op_25/8/SOLOM03_annotations.txt,PM2S_workspace\S_886.pkl,{ASAP}/Chopin/Etudes_op_25/8/SOLOM03.mid
S_887,195,ASAP,train,../../asap-dataset/Chopin/Etudes_op_25/8/Toscano02.mid,../../asap-dataset/Chopin/Etudes_op_25/8/Toscano02_annotations.txt,PM2S_workspace\S_887.pkl,{ASAP}/Chopin/Etudes_op_25/8/Toscano02.mid
S_888,223,ASAP,train,../../asap-dataset/Chopin/Polonaises/53/Chon08M.mid,../../asap-dataset/Chopin/Polonaises/53/Chon08M_annotations.txt,PM2S_workspace\S_888.pkl,{ASAP}/Chopin/Polonaises/53/Chon08M.mid
S_889,223,ASAP,train,../../asap-dataset/Chopin/Polonaises/53/YeF11M.mid,../../asap-dataset/Chopin/Polonaises/53/YeF11M_annotations.txt,PM2S_workspace\S_889.pkl,{ASAP}/Chopin/Polonaises/53/YeF11M.mid
S_890,224,ASAP,train,../../asap-dataset/Chopin/Scherzos/20/Kurz04M.mid,../../asap-dataset/Chopin/Scherzos/20/Kurz04M_annotations.txt,PM2S_workspace\S_890.pkl,{ASAP}/Chopin/Scherzos/20/Kurz04M.mid
S_891,224,ASAP,train,../../asap-dataset/Chopin/Scherzos/20/Wong03.mid,../../asap-dataset/Chopin/Scherzos/20/Wong03_annotations.txt,PM2S_workspace\S_891.pkl,{ASAP}/Chopin/Scherzos/20/Wong03.mid
S_892,224,ASAP,train,../../asap-dataset/Chopin/Scherzos/20/Wong04M.mid,../../asap-dataset/Chopin/Scherzos/20/Wong04M_annotations.txt,PM2S_workspace\S_892.pkl,{ASAP}/Chopin/Scherzos/20/Wong04M.mid
S_893,224,ASAP,train,../../asap-dataset/Chopin/Scherzos/20/ZhangYunling04M.mid,../../asap-dataset/Chopin/Scherzos/20/ZhangYunling04M_annotations.txt,PM2S_workspace\S_893.pkl,{ASAP}/Chopin/Scherzos/20/ZhangYunling04M.mid
S_894,225,ASAP,train,../../asap-dataset/Chopin/Scherzos/31/ChenW04M.mid,../../asap-dataset/Chopin/Scherzos/31/ChenW04M_annotations.txt,PM2S_workspace\S_894.pkl,{ASAP}/Chopin/Scherzos/31/ChenW04M.mid
